"id","estado","setor","insight","total_acidentes"
29538,"SÃO PAULO","ATIVIDADES DE RADIO E DE TELEVISAO","A análise dos acidentes de trabalho no setor de atividades de rádio e televisão no estado de São Paulo revela um padrão preocupante de lesões relacionadas a movimentos trajectórios (moto cicleta, motoneta) e uso de máquinas e ferramentas manuais (serra, alicate, torques, tenaz), especialmente na parte inferior do corpo. Além disso, a frequência de lesões em superfícies utilizadas para sustentação de pessoas (chao) também merece atenção especial.",15
29553,"SÃO PAULO","ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTAO EMPRESARIAL","A análise dos acidentes de trabalho no setor ""ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTAO EMPRESARIAL"" no estado de São Paulo revela que o maior risco é a lesão por corte ou abrasão, especialmente na mão e dedos. Além disso, há uma tendência para acidentes relacionados à mobilidade, como quedas e contusões, o que sugere a necessidade de treinamento e atenção especializada em segurança para os funcionários desse setor.",39
29592,"SÃO PAULO","ATIVIDADES DE SERVICOS FINANCEIROS","A análise dos acidentes de trabalho no setor de atividades financeiras em São Paulo revela que a maioria das lesões foi causada por movimentação (trajecto) e envolveu agentes como motocicletas, escadas móveis ou fixadas. Além disso, houve uma alta frequência de lesões em membros superiores e ossos do tarso, sugerindo que os profissionais do setor podem estar expostos a riscos físicos enquanto realizam suas atividades rotineiras.",80
29672,"SÃO PAULO","ATIVIDADES DE VIGILANCIA, SEGURANCA E INVESTIGACAO","A análise dos acidentes de trabalho no estado de São Paulo, especificamente no setor de atividades de vigilância, segurança e investigação, revela um padrão de lesões mais comuns relacionadas à mobilidade e ao uso de máquinas e equipamentos. Além disso, há uma tendência a ocorrências de lesões graves em diferentes partes do corpo, especialmente nos membros inferiores.

Isso sugere que é fundamental implementar medidas de segurança para prevenir acidentes relacionados à mobilidade e ao uso de máquinas e equipamentos, bem como fornecer treinamento adequado para os funcionários a respeito da manipulação segura dessas ferramentas. Além disso, é importante realizar análises mais detalhadas sobre as lesões graves ocorridas em diferentes partes do corpo para identificar áreas que requerem maior atenção e intervenção preventiva.",240
29912,"SÃO PAULO","ATIVIDADES DOS SERVICOS DE TECNOLOGIA DA INFORMACAO","A análise dos acidentes de trabalho no setor ""ATIVIDADES DOS SERVICOS DE TECNOLOGIA DA INFORMACAO"" no estado São Paulo revela um padrão preocupante de lesões ligadas à mobilidade e ao contato com objetos ou superfícies, como escoriações e fraturas. Além disso, a análise sugere que os acidentes podem ser facilmente preveníveis com medidas de segurança simples e ações de conscientização dos trabalhadores sobre os riscos envolvidos.",74
29986,"SÃO PAULO","ATIVIDADES ESPORTIVAS E DE RECREACAO E LAZER","Com base nos dados, é possível identificar que a atividade com maior frequência como agente de acidente é a motocicleta/motoneta (50%), seguida da superfície utilizada para sustentar pessoas (15%) e edificios/estruturas (10%). Além disso, os danos mais frequentemente reportados são lesões no dedo e face, o que pode indicar a necessidade de medidas preventivas específicas para essas áreas do corpo.",121
30107,"SÃO PAULO","ATIVIDADES IMOBILIARIAS","A análise dos acidentes de trabalho no setor ""Atividades Imobiliárias"" no estado de São Paulo revela que o maior risco é a lesão por contusão e esmagamento superficial da pele, especialmente na perna e articulação do tornozelo. Além disso, há uma tendência para acidentes relacionados à motocicleta e veículos motorizados, o que sugere a importância de investir em medidas de segurança para os trabalhadores que utilizam essas modalidades de transporte no local de trabalho.",44
47091,"SÃO PAULO","TELECOMUNICACOES","A análise dos acidentes de trabalho no setor de telecomunicações no estado de São Paulo revela que o principal agente responsável por lesões e acidentes é a máquina ou estrutura (44,4%), seguida pelo veículo (18,5%). Além disso, os dados sugerem uma tendência para lesões em membros inferiores e superiores, com destaque para as lesões na cabeça e dorso.",95
30151,"SÃO PAULO","ATIVIDADES JURIDICAS, DE CONTABILIDADE E DE AUDITORIA","A análise dos acidentes de trabalho no setor ""ATIVIDADES JURIDICAS, DE CONTABILIDADE E DE AUDITORIA"" no estado de São Paulo indica que os riscos mais frequentes são relacionados à Superfície e Estrutura (3 casos), seguidos da Escada Móvel ou Fixada (2 casos) e Fruta e Derivados (2 casos). Além disso, a maioria dos acidentes (6/10) foi classificada como ""Trajeção"", o que sugere uma tendência para situações em que os trabalhadores estão envolvidos em movimento ou transporte.",61
30223,"SÃO PAULO","ATIVIDADES VETERINARIAS","A análise dos acidentes de trabalho no setor ""ATIVIDADES VETERINARIAS"" no estado de São Paulo revela que há um elevado risco associado ao contato com animais vivos, sendo a mora e golpe provocados por esses animais a causa mais frequente de lesões. Além disso, a análise sugere também uma necessidade de se adoptar medidas para prevenir lesões causadas pela manipulação de embalagens e recipientes vazios ou cheios.",25
30212,"SÃO PAULO","ATIVIDADES LIGADAS AO PATRIMONIO CULTURAL E AMBIENTAL","Baseado nos dados fornecidos, nota-se que o setor de Atividades Ligadas ao Patrimônio Cultural e Ambiental no estado de São Paulo apresenta um risco elevado de lesões muscular-esqueléticas e contusões, especialmente nas partes superiores do corpo (membros superiores e joelhos) e em áreas como dedos e pés. Além disso, há uma tendência para acidentes envolvendo movimento brusco ou tração, como motocicletas ou britadores.",7
32134,"SÃO PAULO","COMERCIO VAREJISTA","A análise dos acidentes de trabalho no setor ""COMERCIO VAREJISTA"" no estado de São Paulo revela que o maior risco é a lesão por trauma contuso ou lacerante, especialmente nos membros superiores e inferiores. Além disso, há uma tendência para os acidentes envolverem agentes mecânicos (maquinas, serras, motocicletas) e ocorrerem em meio urbanizado, principalmente na região metropolitana de São Paulo.",2866
30244,"SÃO PAULO","CAPTACAO, TRATAMENTO E DISTRIBUICAO DE AGUA","Com base nos dados, é possível identificar que o setor de captação, tratamento e distribuição de água no estado de São Paulo apresenta um padrão de acidentes relacionados ao uso de máquinas e ferramentas manuais, como serras e martelos, bem como a superação de superfícies utilizadas para sustentar pessoas (chão). Além disso, é notável a ocorrência de lesões mais graves, como fraturas e amputações, frequentemente associadas ao uso de veículos rodoviários motorizados.",40
30284,"SÃO PAULO","COLETA, TRATAMENTO E DISPOSICAO DE RESIDUOS; RECUPERACAO DE MATERIAIS","Baseado nos dados, é possível identificar que os acidentes de trabalho no setor ""Coleta, Tratamento e Disposição de Residuos; Recuperação de Materiais"" no estado de São Paulo apresentam um padrão de risco relacionado às lesões cutâneas e superficiais, especialmente na perna e joelho. Além disso, é notável a presença de agentes que podem ser considerados ""anormais"", como animais vivos e substâncias químicas, o que sugere a necessidade de medidas preventivas específicas para minimizar esses riscos.",357
30653,"SÃO PAULO","COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS","A análise dos acidentes de trabalho no setor ""Comércio e Reparação de Veículos Automotivos e Motocicletas"" no estado de São Paulo indica que existem padrões de risco relacionados à lesão imediata e distensão torçao, especialmente nas áreas do braço, perna e membros inferiores. Além disso, a presença de agentes específicos como caldeira, vaso sob pressão, motocicleta e bicicleta parece estar associada a uma maior frequência de lesões graves.",445
31086,"SÃO PAULO","COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","A análise dos acidentes de trabalho no setor ""Comércio por atacado, exceto veículos automotivos e motocicletas"" no estado de São Paulo revela que os principais riscos são relacionados à lesões causadas por objetos ou máquinas (60% dos casos), enquanto as lesões causadas por animais vivos representam cerca de 15% dos acidentes. Além disso, há um padrão preocupante de lesões nos membros superiores e na cabeça, o que sugere a necessidade de implementar medidas de segurança específicas para essas áreas do corpo.",1043
34995,"SÃO PAULO","CONFECCAO DE ARTIGOS DO VESTUARIO E ACESSORIOS","A análise dos acidentes de trabalho no setor de confecção de artigos do vestuário e acessórios no estado de São Paulo revela que a maioria das lesões é causada por máquinas e equipamentos, como prensas, máquinas textiles e máquinas de costurar. Além disso, os acidentes ocorrem frequentemente em áreas do corpo expostas, como mãos, dedos e pernas.",147
35142,"SÃO PAULO","CONSTRUCAO DE EDIFICIOS","Os acidentes de trabalho no setor de construção de edifícios no estado de São Paulo apresentam um alto risco de lesões múltiplas e graves, principalmente nos membros inferiores e torso, relacionadas à falhas na superfície utilizada para sustentação de pessoas, estruturas e materiais incandescentes ou quentes. Além disso, há uma tendência a lesões causadas por agentes mecânicos, como cordas, cabos e ferramentas manuais sem força motriz.",377
35519,"SÃO PAULO","CORREIO E OUTRAS ATIVIDADES DE ENTREGA","A análise dos acidentes de trabalho no setor ""Correio e outras atividades de entrega"" no estado de São Paulo revela um padrão preocupante: a lesão imediata nic (Lesão Imediata Não Classificada) é o tipo mais comum de lesão, ocorrendo em 7 dos 10 casos registrados, com agente principal sendo o gas encanado de carvão. Isso sugere um alto risco de exposição a agentes químicos perigosos para os trabalhadores nesse setor.",156
35675,"SÃO PAULO","DESCONTAMINACAO E OUTROS SERVICOS DE GESTAO DE RESIDUOS","A análise dos acidentes de trabalho no setor de descontaminação e outros serviços de gestão de resíduos no estado de São Paulo revela que a lesão mais comum é a escoriação abrasiva ferimento superficial, geralmente afetando o antebraço. Isso sugere que os trabalhadores estão expostos a riscos mecânicos e físicos durante as operações manuais sem uso de força motriz, o que pode ser mitigado com treinamento e adoção de procedimentos seguros de manipulação de materiais.",1
35676,"SÃO PAULO","EDICAO E EDICAO INTEGRADA A IMPRESSAO","A análise dos acidentes de trabalho no setor ""EDICAO E EDICAO INTEGRADA A IMPRESSAO"" no estado de São Paulo revela que a maioria das lesões é imediata e ocorre em funcionários masculinos, com destaque para lesões nas mãos, braços e pés. Além disso, os dados sugerem um risco elevado relacionado à utilização de máquinas e veículos motorizados, bem como ao uso de ferramentas manuais sem força motriz.",15
35691,"SÃO PAULO","EDUCACAO","**Insight**

Os acidentes de trabalho no setor de Educação em São Paulo apresentam um padrão significativo de lesões relacionadas a quedas e distensões, bem como ao uso de superfícies não padronizadas (como chão e tapetes) e ao transporte rodoviário. Além disso, é perceptível um risco aumentado para as mulheres trabalhadoras no setor educacional, o que sugere a necessidade de ações preventivas específicas para esse grupo.",642
36333,"SÃO PAULO","ELETRICIDADE, GAS E OUTRAS UTILIDADES","A análise dos acidentes de trabalho no setor de Eletricidade, Gas e Outras Utilidades no estado de São Paulo revela que o maior risco é a exposição a situações de trânsito, com 30% das lesões ocorrendo em decorrência de acidentes envolvendo motocicletas e motonetas. Além disso, os acidentes relacionados à utilização de máquinas e equipamentos também são frequentes, o que destaca a importância da adoção de medidas de segurança adequadas para prevenir esses tipos de incidentes.",36
